"title","url","stars","name","reviewUrl","text"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","احمد صفوت","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURSbnFMczlBRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgIDRnqLs9AE%7CCgwIn4WhogYQyKadoQI%7C?hl=en","مكان جميل جداً"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Haydi Abdelaziz","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSMXBIcFF3EAE!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgIDR1pHpQw%7CCgsI25WbogYQoI7wIg%7C?hl=en","بصراحه دكتور طنطاوي ممتاز والمعاملة كويسه اوى  المكان نضيف جدا ❤️❤️❤️"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Asem Elsagher","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSLXJULVp3EAE!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgIDR-rT-Zw%7CCgwItq6VogYQ2LOFzwE%7C?hl=en","دكتور محترم جدا ومعامله آدميه ومركز نظيف وربنا يكرمه ويرزقه بالحلال"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","وفاء احمد","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSeXNxNzJRRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICRysq72QE%7CCgsI6pLcoQYQqN24TA%7C?hl=en",
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Mohamed Gamal","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSeXJHbHpnRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICRyrGlzgE%7CCgwIm5eToQYQiPzNyQE%7C?hl=en",
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Noor Elsaied","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSaXZmdS1RRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICRivfu-QE%7CCgwIjbmSoQYQiLHW-AE%7C?hl=en","مشاء الله من افضل المراكز في التعقيم والشغل والمواعيد"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Zeinab Naser","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSaXVtTEVBEAE!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICRiumLEA%7CCgwIjpGSoQYQ8KWanAI%7C?hl=en","مكان  كويس  ونضيف جدا والدكاتره ممتازه
بصراحه مبحبش الاسنان اصلا
بس اول مره اتعاملت مع د طنطاوي كان بيخلع درس العقل والحمد لله عدي ع خير الاتنين
والاسستنت ممتازه جدا وشطوره يارب من نجاح لنجاح ❤❤❤❤❤❤❤❤❤❤❤❤❤❤"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Reham","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSaXVMdGZ3EAE!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICRiuLtfw%7CCgwI_u-RoQYQ8PrHzAE%7C?hl=en","❤❤"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Samer Hussien","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURTMmNfRTdRRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgIDS2c_E7QE%7CCgsIzNORoQYQ6Pn3Hw%7C?hl=en","💙💙"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Alaa Fouda","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSOHBLNlNnEAE!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICR8pK6Sg%7CCgwIzpKRoQYQ8JO4lAI%7C?hl=en","ما شاء الله مركز نظيف والتعامل كويس جدًا جدًا والتيم اللي هناك ممتازيين جدًا وعلي رأسهم أميرة الحسيني😍
بنصح اي حد يروح هناك واكيد هكرر زيارتي تاني ♥️🌸"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Manal Hussein","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSOHVyd1pBEAE!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICR8urwZA%7CCgwIj5KRoQYQ4KSUzQI%7C?hl=en",
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Ahmed Medo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSOG9DUDlBRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICR8oCP9AE%7CCgwInfKQoQYQqI_O9AE%7C?hl=en","خدمه عاليه فوق وصف ومعامله ممتازه وعنايه كويسع"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","elseyad Soliman","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSc3QtYWdnRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICRst-aggE%7CCgwI9e6QoQYQqPvbtwI%7C?hl=en",
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Shereen shrkawy","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSc3NfcVBREAE!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICRss_qPQ%7CCgwI8-uQoQYQyPXxmAI%7C?hl=en","❤❤❤❤"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Mahmoud MaGdy","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSc3RuV2RnEAE!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICRstnWdg%7CCgwI8ceQoQYQoJaFpgE%7C?hl=en","مكان نضيف معاملة جيده"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","yara Abdelrhman","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSc3U2MWFnEAE!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICRsu61ag%7CCgwIqryQoQYQ0O7WtAI%7C?hl=en","حقيقي من انضف العيادات الي دخلتها .
ومن الطف الناس الي ممكن تتعامل معاهم اميره الحسيني بجد ❤️❤️"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Abdelrahman Zaghloul","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSa3RyalJnEAE!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICRktrjRg%7CCgwIiIWOoQYQ4OrM-wE%7C?hl=en","المكان ممتاز جدا من جانب النظافه وانا من رأيي دي اول حاجه ممتازه في عياده الأسنان ثانيا بقي دكتور طنطاوي من اشطر الدكاتره في اسماعيليه كلها بجد بيراعي ربنا في شغله أوي وبجد الخدمه فوق الممتاز في العياده والله بجد ربنا يوفقك يادكتور"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Sara Alaide","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSa3VEX2FREAE!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICRkuD_aQ%7CCgwI3cuNoQYQyPW90AM%7C?hl=en","مشاء الله الدكاتره ممتازين جدا والعياده نظيفه والتعقيم فيها كويس جدا"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Reda Ismail","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSNHRXd3FnRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICR4tWwqgE%7CCgwIoMmNoQYQuPG-hQI%7C?hl=en","المكان كويس جدا ❤ وال staff محترم ودكاترة ممتازة حقيقي احسن خبرة ودقة ف الشغل والتعامل مريح 💜💜 مكان فعلا يستاهل التقدير ربنا يوفقكم ❤❤"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","yuossef Eladwye","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSNHZfZXZ3RRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICR4v_evwE%7CCgwIoMaNoQYQ2JjLiwM%7C?hl=en",
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Tota Sayed","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSNHRmRzh3RRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICR4tfG8wE%7CCgwI5cKNoQYQ0OShqwI%7C?hl=en","دكاترة ممتازين جدا دكتور طنطاوى من الدكاتره  الممتازة و الي بيراعو  ربنا في شغلهم اووي  وطبعا الدكاتره الباقين   دكتور محمد حلاوة و دكتور محمد انور  شغلهم الممتاز  وروحهم  الحلوه مع الكبار و و الصغار ده طبعا غير الاسيستانت و مقابلتهم للمريض و مراعاة البيشنت
المكان كله ممتاز والأسعار مناسبة ده غير التخفيضات الي بتتعمل سواء علي التركيب أو الزراعة وان هما عندهم اهم حاجه أن البيشنت يطلع مرضي بالشغل الي اتعمل ليه وفعلا مش مجامله للمكان
المكان حقيقي  يستحق اكتر من كده"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","ايه محمد","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSNHJ2R2xBRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICR4rvGlAE%7CCgwIrLKNoQYQyK2CxQI%7C?hl=en","مركز كويس ونضيف ودكاتره كويسين جدااا وعن تجربه كمان 🥰♥️"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Esraa Mohamed","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSNHZQQ0VnEAE!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICR4vPCEg%7CCgsI06qNoQYQqM6DDA%7C?hl=en",
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Shimaa Mohamed","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSNHIyN0VREAE!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICR4r27EQ%7CCgsI9KGNoQYQ-NCQFw%7C?hl=en","من أحسن المعامله و الشغل النظيف و احسن دكاتره كمان"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Dodo Dody","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSNHZXTV93RRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICR4vWM_wE%7CCgsI752NoQYQiNnnYw%7C?hl=en","❤❤❤مكان جميل اوي
ودكتور طنطاوي من اشطر الدكاتره اللي اتعاملت معاهم اسنان
والمساعدين ناس ذوق اوي واولهم اميره الحسيني 😍😍😍"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Amira Ahmed","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSNHVuazJBRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CIHM0ogKEICAgICR4unk2AE%7CCgwIpY6NoQYQ4O3EqgE%7C?hl=en","مركز متكامل وخدمه محترمة جدا وأطباء على مستوى عالى من الخبرة 🥰♥️"
